Korean,English,score
키키 그치 키키 옷도 그 비닐 제질의 제이와이피가 좋아하는 그 옷임,"Kiki, that's right, Kiki's clothes are also those plastic clothes that JYP likes",1
키키 아놔 키키 왜 애들한테 그런 옷 입혔냐고ㅠㅠ,"Kiki, oh my Kiki, why did you make the kids wear those clothes?ㅠㅠ",1
키키 아니야 진짜 간지나 약간 제복같은 느낌?,"Kiki, no, really cool. Does it feel a bit like a uniform?",1
흠 상상이 안가는데?,"Hmm, I can't imagine?",1
한번 검색 해봐야겠네 키키,I guess I'll have to search for it Kiki,1
키키 엉 이 노래 은근 중독성 있음!,"Kiki, this song is secretly addictive!",1
아이돌 노래는 무조건 중독성 있어야함!,Idol songs must be addictive!,1
인정 키키 나는 노래방 18번 곡으로 이 곡을 선택했쥐,"I admit, I chose this song as my 18th song at karaoke.",1
오 이제 18번 곡으로 된거야? 키키,"Oh, now it's song number 18? Kiki",1
대단한 걸,That's great,1
언니 요즘에도 짱구는 못말려 하는 거 알아?,"Sister, did you know that even these days, Shin-chan is still unstoppable?",1
웅 그거 지금 인기더라 사람들이 많이 말하던데 키키,"Yeah, that's popular right now. People are talking about it a lot. Kiki",1
키키 맞아 이번에 내가 페북에 떴길래 봤거든?,"Kiki, you're right, I saw it on Facebook this time.",1
웅웅 맞아 지금 엄청 돌아다닌다고 하더라!,"Yeah, that's right. I heard they're really busy these days!",1
키키 맞아 밥 먹으면서 보니까 딱 맞아,"Kiki, that's right, I saw it while eating rice, it's exactly right",1
키키 요즘 그거 보느냐고 연락이 없었구만?,"Kiki, you haven't contacted me recently to ask if I've been watching it?",1
키키 당연하쥐~ 데 내가 이번에 강아지애견사? 그편을 봤거든?,Kiki Of course~ But I saw the episode about the dog lover this time?,1
강아지애견사?,Dog therapist?,1
짱구에 그런 내용이 있었어?,Was there something like that in Crayon Shin-chan?,1
엉엉 최근에 나온 거라 언니 모르지?,"Oh my, it came out recently, so you don't know, right?",1
아아 짱구 최근건 안 봐서 몰라 ㅠㅠ,"Ah, I don't know because I haven't watched Shinchan recently ㅠㅠ",1
키키 이게 강아지 애견 미용하는 거 나오는데 진짜 오글거륌 ㅜ,"Kiki, this is a video of a dog being groomed, it's really gross ㅜ",1
키키 오글거려?,"Kiki, are you ogling?",1
짱구는 웃긴 내용 아니였어? 키키,Wasn't Shin-chan funny? Kiki,1
아니 최고의 애견미용사가 되기 위해서 강아지의 마음을 안다고 강아지 탈 쓰고 왈왈댐 키키,"No, to become the best dog groomer, Kiki wears a dog costume and barks because she knows the mind of a dog.",1
아놔  키키 그러고 흰둥이랑 친구하고 있는 거 아니야? 키키,"Oh, Kiki, aren't you friends with Whitey? Kiki",1
키키 하 몰라 그거 보고 바로  끔 키키,"Kiki ha I don't know, I saw that and immediately turned it off Kiki",1
키키 그거 보면서 현타 왔나보네 키키,"Kiki, you must have gotten a stroke while watching that Kiki",1
나 오늘 먹을 점심 추천 좀!,Can you recommend something for lunch today?,1
나는 돼지국밥이 땡겨 어때?! 키키,"I'm craving pork soup, how about it?! Kiki",1
"아앗 나 국은 별로,","Oh, I don't like the country,",1
그럼 국 말고 뭐 좋아하는데?~,Then what do you like besides soup?~,1
음~ 일단 매운 거 말고!,"Um~ First of all, nothing spicy!",1
매운 거 말고면 나는 갈비 추천!,"If you don't like spicy food, I recommend the ribs!",1
갈비?,rib?,1
나 혼밥하는데  ㅜ 혼자서?,I'm eating alone ㅜ Alone?,1
혼밥 레벨 낮아 갈비~ 키키 그래도 맛있잖아,"The level of eating alone is low, but the ribs~ Kiki are still delicious",1
키키 아니 나는 집에서 먹고 싶은데ㅜ,"Kiki No, I want to eat at homeㅜ",1
그러면 배달음식 추천해주면 되는거야?,Then can you recommend some delivery food?,1
키키 응 맞아 배달로~~포장도 노노,"Kiki Yeah, that's right, delivery~~ No packaging either",1
내 생각엔 점심이니까 마라탕 어때,I think it's lunch time so how about mala-tang?,1
"음, 매운 거 말고라고 했자녀 ㅜ","Well, I said not spicy.",1
마라탕 맵기 낮추면 안 맵고 맛있어 하하,"If you lower the spiciness of the mala tang, it won't be spicy and will be delicious haha",1
노노 빨간 거 말고!,"No no, not the red one!",1
그러면 그냥 중국집 먹자 콜?,Then should we just eat at a Chinese restaurant?,1
너는 자취 한 번도 안 해 봤지?,Have you never lived alone?,1
응 키키 너는 자취 해 봤어?,"Hey Kiki, have you ever lived alone?",1
나는 지금 서울에서 하고 있잖아!,I'm in Seoul right now!,1
서울에서 하면 집 값 엄청 비싸겠다!,"If you do it in Seoul, the price of housing will be incredibly expensive!",1
키키 야 완전 후덜덜이야 나 깜짝 놀람 ㅜ,"Kiki, I'm so scared, I'm so shocked ㅜ",1
혹시 월세 가격 정도는 알 수 있을까?,Do you happen to know the approximate monthly rent price?,1
일단 진짜 코딱지만한 방 50부터 시작함,"First of all, let's start with a really small room, room 50.",1
헉 나는 그냥 서울 말고 다른 곳에서 시작해야겠네,"Oh man, I guess I should just start somewhere other than Seoul.",1
너 갈 곳은 정했어?,Have you decided where to go?,1
아니 그냥 자취가 하고 싶어져서~,"No, I just wanted to live alone~",1
그냥?,just?,1
너  돈은 좀 모왔니?,Have you saved some money?,1
돈?,money?,1
당연히 대출로 가야지 나 돈 없어 하하,"Of course I should take out a loan, I don't have money haha",1
야 키키 근데 어딜 나가려고 혀,"Hey Kiki, where are you going?",1
갑자기 자취 로망이 생겨버렸어...,I suddenly started to dream of living alone...,1
"ㅋㅋㅋ 야 로망따위 없어,, 그딴 거 없다구 ㅜ","Hahaha, there's no such thing as romance, there's no such thing ㅜ",1
에이 아니야 내 꿈이야 한 번 알아보려고 ㅋㅋ,Hey no it's my dream I'll find out lol,1
너 운전면허는 땄니?,Do you have a driver's license?,1
군대 나오고?,Are you out of the military?,1
당연하지 키키 군대 가기 전에 땄어,"Of course, I got it before Kiki went to the army.",1
오 생각보다 빨리 땄구나?,"Oh, you got it faster than I thought?",1
응 그냥 나이 되자마자 바로 취득~,"Yeah, just get it as soon as you get the age~",1
키키  오 운전하는 거 안 어려웠으?,"Kiki Oh, wasn't driving difficult?",1
나 완전 베스트 드라이버잖아~ 하하,I'm totally the best driver~ haha,1
오 너 한 번도 사고 안 냄?,"Oh, you've never had an accident?",1
맞아 4년차지만 아직은 무사고야,"Yes, it's been 4 years but there have been no accidents yet.",1
오오 너 지금 나이가 몇 살이지?,"Oh, how old are you now?",1
나 지금 22살!  키키,I'm 22 now! Kiki,1
19살부터 3년차인가?,3rd year since I was 19?,1
오 진짜 일찍 땄구나?,"Oh, you really got it early?",1
응 나 드라이브 하는거 좋아해서 바로 땄어!,"Yeah, I like driving so I got it right away!",1
너는 면허 있어?,Do you have a license?,1
당연하지 나는 1종 보통~,Of course I'm a first class average~,1
오 1종이야?,"Oh, it's one piece?",1
언제 땄었는데?,When did you get it?,1
나만 몰랐네 키키,"I was the only one who didn't know, Kiki",1
키키 나는 20살 되자마자 땄지!,Kiki I got it as soon as I turned 20!,1
그렇구나 나 이제 알았어 하하,"Oh, I see now haha",1
너 지금 다니고 있는 회사 있어?,Are you working for a company right now?,1
아니 회사는 아직 없어 취준생...,"No, there is no company yet, job seekers...",1
그렇구나 그러면 지금 알바해?,I see. So are you working part-time now?,1
응 알바 이제 알아보고 면접 보고 왔어!,"Yeah, I just looked into part-time jobs and went for an interview!",1
오오 어디 면접보고 왔어?,"Oh, where did you go for the interview?",1
그냥 편의점 알바인데 면접도 보더라고,"It was just a convenience store part-time job, but they even interviewed me.",1
그렇구나 거기 시급은 많이  줘?,I see. Do they pay a lot of wages there?,1
당연히 최저시급이지 키키 8750인가 주더라,Of course it's the minimum wage. Kiki gave me 8750.,1
"와오, 몇 시간 일하는데?","Wow, how many hours do you work?",1
1주일에 3일 10시간씩 적혀있었어!,"It was written 10 hours a day, 3 days a week!",1
헐 10시간씩?,"Wow, 10 hours each?",1
엄청 많이 하네?,Are you doing this a lot?,1
지금 돈이 급해서 알바라도 열심히 해야 해...,"I need money urgently right now, so I have to work hard even if it means working part-time...",1
헐어 ㅜㅜ 주휴수당은 다 챙겨줘?,Oh my gosh ㅜㅜ Are you giving me all the holiday pay?,1
에이 그럴리가 편의점 주휴수당 챙겨주는데 드물더라 키키,"Oh, that's not possible. It's rare for convenience stores to give out holiday allowances. Kiki",1
헐 그러면 안 되지 신고해!,"Oh no, that won't do! Report it!",1
근데 편의점은 그게 당연 한 거 같더라!,But I think that's normal for convenience stores!,1
너는 군대 나온 지 몇개월 됐니?,How many months has it been since you left the military?,1
나 지금 전역 9개월 차 예비군이지~ 하하,"I'm currently in the reserves, 9 months out of service~ haha",1
키키 오 예비군~ 완전 애기네~,Kiki Oh Reserve Army~ You're so cute~,1
그럼~ 이제 1년차 들어왔어 키키,"Okay~ Now you're in your first year, Kiki",1
키키 너 여친한테 꽃 신은 신겨 줌?,"Kiki, are you going to give your girlfriend some flower shoes?",1
당연하지 신발이랑 케이크 준비 했었어,Of course I prepared shoes and cake,1
오오 케이크는 레터링 케이크?,"Oh, the cake is a lettering cake?",1
응 키키 무조건 레터링으로 해줘야지,"Yeah, Kiki, you definitely have to do it with lettering.",1
오오 키키 문구는 뭘로 해 줬어,"Oh, what did you use for the Kiki stationery?",1
기억이 안 나 키키 문구가 좀 길었었거든,"I don't remember, Kiki's phrase was a bit long",1
키키 오 케이크 호수는 몇 호짜리로 했으?,"Kiki O, what size cake did you make?",1
그거 카페에서 파는 사이즈 호수로 주문했어!,I ordered that in the size they sell at the cafe!,1
그렇구나 진짜 잘 해줘라!,"Oh, you really did a good job!",1
알았어~ 전역도 했으니 이제 자유다 나는~,Okay~ I've been discharged from the military so now I'm free~,1
키키 이제 예비군 훈련 또 있지 않니?,"Kiki, don't you have reserve force training again?",1
아마도?,maybe?,1
그냥 있으면 바로 가지 뭐,"If you just stay there, it will go away",1
너는 학교 어디까지 나왔어?,How far did you go in school?,1
나 지금은 고등학교까지 졸업했어!,I have now graduated from high school!,1
그렇구나 나도 그런데 너 실업계였어?,"Oh, I see. Me too. Were you in the business world?",1
나는 마이스터고라고 실업계 업그레이드 버전 키키,"I am a Meister High School student, upgraded version of Kiki",1
키키 오 그러면 특성화고는 뭐야?,"Kiki Oh, then what is a specialized high school?",1
그게 아마 실업계가 바뀐 이름일거야!,That's probably what the industry has changed its name to!,1
키키 아 그러면 나는 그냥 실업계네 ㅜ,Kiki Ah then I'm just an unemployed person ㅜ,1
에이 그게 그거지 뭐 키키 대학교 안 가고 그냥 취업했어,"Hey, that's it. Kiki didn't go to college and just got a job.",1
그렇구나 지금 취업한 곳에서 일하는 중?,I see. Are you working at your current job?,1
응 졸업하고 바로 갔어 키키 대학교 안 가려고,"Yeah, I went right after graduating so I wouldn't have to go to Kiki University.",1
그렇구나 그래도 좋은 곳에 취직했겠네?,I see. So you must have gotten a job at a good place?,1
그건 아니지만 그냥 중소기업 취업했지,"No, I just got a job at a small to mid-sized company.",1
중소기업?,Small business?,1
그래도 좋은 회사 아니야?,But isn't it a good company?,1
그냥 공업단지에 있는 작은 중소기업이야~,It's just a small business in an industrial complex~,1
그렇구나 그래도 열심히 다니는 중이네?,I see. So you're still working hard?,1
응 지금 열심히 매일 출근한다 ㅠㅠ,"Yeah, I'm working hard every day now ㅠㅠ",1
너네 가족 구성은 어떻게 돼?,What is your family structure like?,1
나는 부모님이랑 나 혼자 이게 끝이야 키키,"I'm alone with my parents, this is the end Kiki",1
그렇구나 부모님이 너 엄청 예뻐하실 듯!,I see. Your parents must really love you!,1
맞아 외동이라서 더욱 아끼시는 거 같더라,"Yes, I think he loves me even more because I'm an only child.",1
키키 오우 너 부모님한테 효도 잘 해야겠다,"Kiki Oh, you should be good to your parents.",1
나 항상 효도 잘 하고 완전 든든한 아들이지!,"I've always been a good, dutiful son!",1
키키 오 진짜 그러는 거 확실해?,"Kiki Oh, are you sure that's true?",1
당연하지 키키 부모님이 나를 얼마나 좋아하시는데~,Of course Kiki's parents love me so much~,1
키키 부모님 생신 때 꼭 미역국 너가 해 드려,"Kiki, you always make seaweed soup for your parents' birthdays.",1
미역국?,Seaweed soup?,1
나 사실 요리 손 재주는 없는데...,"Actually, I'm not good at cooking...",1
키키 야 요즘에 레시피 잘 나와 있어서 할 수 있어,"Kiki, these days there are so many recipes out there that I can make it.",1
그러면 부모님 결혼기념일에도 해 드려야하나?,"Then, should I do it for my parents' wedding anniversary too?",1
아 근데 그건 나도 의문이야,Oh but I also wonder about that,1
그러게 이건 어떻게 해야하지 고민이다 ㅠㅠ,I'm worried about what to do about this ㅠㅠ,1
키키 나는 근데 안 챙기려고 함,Kiki I don't want to take it though,1
그래?,okay?,1
그러면 나도 조금 더 생각해야겠다,Then I guess I'll have to think about it a little more,1
너는 지금 여자친구랑 며칠 됨?,How many days have you been with your girlfriend?,1
